,SKU,Produto,Quantidade Vendida,Primeiro Nome,Sobrenome,Data,Loja,Preco Unitario,Unnamed: 8
182,HL2714,Tablet,4,Priscila,Carvalho,2/21/2018,São Paulo,1600,
184,HL4379,Televisão,4,Daniela,Rosa,4/25/2018,São Paulo,2500,
186,HL1918,iPhone,4,Roberto,Tiradentes,10/17/2018,São Paulo,5300,
191,HL1918,iPhone,1,Lucas,Fontoura,12/1/2018,São Paulo,5300,
195,HL1918,iPhone,4,Ana,Monte,7/24/2018,São Paulo,5300,
198,HL1148,Câmera,4,Juliana,Silva,8/8/2018,São Paulo,2100,
203,HL4379,Televisão,1,Pedro,Delgado,3/23/2018,São Paulo,2500,
204,HL4379,Televisão,1,Vanessa,Bach,7/24/2018,São Paulo,2500,
206,HL1918,iPhone,4,Luis,Souza,5/9/2018,São Paulo,5300,
213,HL4379,Televisão,3,Khaio,Mesquita,1/15/2018,São Paulo,2500,
221,HL2714,Tablet,2,Diogo,Ressurreição,4/1/2018,São Paulo,1600,
223,HL2714,Tablet,5,Lucas,Lima,10/9/2018,São Paulo,1600,
241,HL1918,iPhone,3,José,Vieira,8/9/2018,São Paulo,5300,
264,HL2714,Tablet,2,Marina,Marins,7/23/2018,São Paulo,1600,
268,HL1918,iPhone,1,Tiago,Pereira,11/23/2018,São Paulo,5300,
273,HL1918,iPhone,4,Larissa,Vasconcellos,5/3/2018,São Paulo,5300,
275,HL9962,Android,2,Amanda,Delgado,5/3/2018,São Paulo,3400,
276,HL8851,Notebook,5,Arthur,Rocha,9/18/2018,São Paulo,3500,
280,HL1918,iPhone,2,Luana,Santos,11/14/2018,São Paulo,5300,
286,HL1918,iPhone,2,Tayla,Lima,3/12/2018,São Paulo,5300,
288,HL4379,Televisão,1,Lucas,Junior,10/17/2018,São Paulo,2500,
298,HL1918,iPhone,1,Giselia,Thiele,12/4/2018,São Paulo,5300,
299,HL1918,iPhone,3,Natalia,Guedes,2/13/2018,São Paulo,5300,
301,HL1918,iPhone,1,Dykson,Silva,3/9/2018,São Paulo,5300,
303,HL8851,Notebook,1,Lucas,Freire,3/27/2018,São Paulo,3500,
304,HL9962,Android,1,João,Matheus,5/19/2018,São Paulo,3400,
305,HL2714,Tablet,1,Andressa,Rotsztejn,8/25/2018,São Paulo,1600,
307,HL7348,SmartWatch,2,Juliana,Silva,5/17/2018,São Paulo,1400,
309,HL4379,Televisão,1,Cézar,Santos,7/27/2018,São Paulo,2500,
314,HL1918,iPhone,5,Bruno,Barcessat,10/28/2018,São Paulo,5300,
315,HL4379,Televisão,5,Luiza,Cabral,12/3/2018,São Paulo,2500,
317,HL2714,Tablet,3,José,Fonseca,10/6/2018,São Paulo,1600,
318,HL4379,Televisão,2,Morgana,Correa,9/4/2018,São Paulo,2500,
330,HL1918,iPhone,4,Lucas,Baptista,4/11/2018,São Paulo,5300,
331,HL1918,iPhone,1,Bruna,Franco,12/2/2018,São Paulo,5300,
332,HL8851,Notebook,4,Daniel,Felippe,9/15/2018,São Paulo,3500,
339,HL1918,iPhone,5,Bianca,Paz,1/2/2018,São Paulo,5300,
342,HL1918,iPhone,5,Tadeu,Sousa,5/28/2018,São Paulo,5300,
343,HL7348,SmartWatch,1,Vanessa,Bach,5/12/2018,São Paulo,1400,
344,HL7348,SmartWatch,1,Adrielle,Gabriel,2/10/2018,São Paulo,1400,
345,HL4379,Televisão,3,Marina,Miranda,10/16/2018,São Paulo,2500,
349,HL2714,Tablet,3,Laís,Oliveira,12/17/2018,São Paulo,1600,
359,HL1148,Câmera,2,Henrique,Oliveira,9/7/2018,São Paulo,2100,
368,HL2714,Tablet,2,Arthur,Rocha,2/17/2018,São Paulo,1600,
370,HL4379,Televisão,5,Adriane,Chagas,1/20/2018,São Paulo,2500,
380,HL8851,Notebook,2,Raíza,Lopes,6/21/2018,São Paulo,3500,
381,HL1918,iPhone,1,Renan,Cunha,1/13/2018,São Paulo,5300,
393,HL2714,Tablet,5,Lucas,Costa,4/8/2018,São Paulo,1600,
396,HL1918,iPhone,5,Thainá,Binello,9/22/2018,São Paulo,5300,
401,HL7348,SmartWatch,2,Maria,Cardoso,6/17/2018,São Paulo,1400,
406,HL1148,Câmera,2,Hiaiune,Valim,1/30/2018,São Paulo,2100,
408,HL4379,Televisão,2,Gabriel,Rubim,5/3/2018,São Paulo,2500,
411,HL4379,Televisão,4,Rebeca,Taylor,5/26/2018,São Paulo,2500,
417,HL1918,iPhone,2,Joyce,Medina,1/13/2018,São Paulo,5300,
422,HL1918,iPhone,3,Daniel,Valente,12/28/2018,São Paulo,5300,
425,HL4379,Televisão,2,Bruno,Mota,1/15/2018,São Paulo,2500,
427,HL1918,iPhone,4,Carolina,Bernardes,7/7/2018,São Paulo,5300,
431,HL9962,Android,3,Raphael,Coelho,3/13/2018,São Paulo,3400,
432,HL1918,iPhone,5,Guido,Monteiro,12/28/2018,São Paulo,5300,
433,HL1148,Câmera,1,Milena,Alcoforado,3/17/2018,São Paulo,2100,
455,HL4379,Televisão,4,Letícia,Leal,11/14/2018,São Paulo,2500,
458,HL8851,Notebook,5,Julia,Leig,4/19/2018,São Paulo,3500,
462,HL1918,iPhone,4,Gabriela,Aliani,7/24/2018,São Paulo,5300,
467,HL1918,iPhone,4,Douglas,Rodrigues,5/18/2018,São Paulo,5300,
471,HL2714,Tablet,2,Bruna,Ramos,8/22/2018,São Paulo,1600,
472,HL1148,Câmera,3,Marcos,Nucci,5/7/2018,São Paulo,2100,
475,HL1918,iPhone,5,Henrique,Lencastre,11/23/2018,São Paulo,5300,
477,HL9962,Android,2,Raphael,Kurtz,10/3/2018,São Paulo,3400,
484,HL1918,iPhone,3,Paula,Carneiro,3/18/2018,São Paulo,5300,
488,HL1918,iPhone,5,Bianca,Paz,12/26/2018,São Paulo,5300,
489,HL1148,Câmera,5,Brenno,Santos,12/1/2018,São Paulo,2100,
497,HL7348,SmartWatch,2,Gustavo,Accardo,6/4/2018,São Paulo,1400,
500,HL4379,Televisão,5,Thayane,Resende,12/12/2018,São Paulo,2500,
501,HL7348,SmartWatch,5,Mariana,Barrozo,6/5/2018,São Paulo,1400,
515,HL4379,Televisão,3,Luiza,Ribeiro,3/25/2018,São Paulo,2500,
519,HL9962,Android,2,Ana,Soledade,2/3/2018,São Paulo,3400,
532,HL8851,Notebook,4,Juliana,Correa,7/25/2018,São Paulo,3500,
534,HL7348,SmartWatch,5,Caio,Silva,4/11/2018,São Paulo,1400,
543,HL1918,iPhone,5,Gabriel,Assis,6/11/2018,São Paulo,5300,
546,HL1918,iPhone,1,Thaís,Ribeiro,8/22/2018,São Paulo,5300,
551,HL9962,Android,4,Manuela,Ferreira,1/7/2018,São Paulo,3400,
552,HL8851,Notebook,1,Thiago,Veloso,9/15/2018,São Paulo,3500,
557,HL9962,Android,3,Thayna,Martins,2/4/2018,São Paulo,3400,
564,HL8851,Notebook,1,Raphael,Guedes,5/26/2018,São Paulo,3500,
565,HL1918,iPhone,3,Helvio,Pedrosa,7/14/2018,São Paulo,5300,
573,HL8851,Notebook,5,Julia,Penteado,2/19/2018,São Paulo,3500,
580,HL4379,Televisão,2,Natali,Rangel,8/31/2018,São Paulo,2500,
581,HL2714,Tablet,1,Roberto,Nogueira,10/14/2018,São Paulo,1600,
586,HL9962,Android,5,Victor,Magalhães,5/31/2018,São Paulo,3400,
589,HL1918,iPhone,3,Ananda,Dias,2/10/2018,São Paulo,5300,
595,HL9962,Android,2,Khaio,Mesquita,5/26/2018,São Paulo,3400,
600,HL8851,Notebook,3,Yasmim,Bittencourt,1/4/2018,São Paulo,3500,
602,HL1918,iPhone,4,Izabel,Lopes,8/13/2018,São Paulo,5300,
606,HL2714,Tablet,4,Caio,Cardoso,9/29/2018,São Paulo,1600,
620,HL4379,Televisão,4,Carolina,Rocha,6/26/2018,São Paulo,2500,
622,HL1918,iPhone,2,Fernanda,Rubim,12/6/2018,São Paulo,5300,
625,HL8851,Notebook,5,Kim,Ferreira,1/18/2018,São Paulo,3500,
639,HL1918,iPhone,1,Mateus,Polastri,10/26/2018,São Paulo,5300,
640,HL2714,Tablet,3,Débora,Lopes,2/10/2018,São Paulo,1600,
641,HL1918,iPhone,4,Leandro,Melo,12/2/2018,São Paulo,5300,
643,HL1148,Câmera,1,Livia,Codeceira,9/28/2018,São Paulo,2100,
644,HL1148,Câmera,2,Gustavo,Guimarães,12/9/2018,São Paulo,2100,
656,HL1918,iPhone,3,Mariana,Barrozo,12/22/2018,São Paulo,5300,
658,HL1918,iPhone,2,Natalia,Andrade,12/24/2018,São Paulo,5300,
665,HL8851,Notebook,5,Luíza,Garcia,7/23/2018,São Paulo,3500,
682,HL1918,iPhone,1,Larissa,Florim,3/2/2018,São Paulo,5300,
689,HL7348,SmartWatch,5,Julia,Leite,9/21/2018,São Paulo,1400,
693,HL1918,iPhone,2,Debora,Silva,6/29/2018,São Paulo,5300,
698,HL4379,Televisão,4,Daniela,Andrada,9/20/2018,São Paulo,2500,
702,HL4379,Televisão,4,Priscila,Carvalho,10/29/2018,São Paulo,2500,
703,HL2714,Tablet,1,Daniel,Valente,5/25/2018,São Paulo,1600,
712,HL1918,iPhone,4,Deysiane,Bach,2/2/2018,São Paulo,5300,
721,HL2714,Tablet,1,Roberto,Tiradentes,8/7/2018,São Paulo,1600,
724,HL1918,iPhone,3,Julie,Ferreira,5/8/2018,São Paulo,5300,
726,HL1918,iPhone,1,Clara,Bruno,4/27/2018,São Paulo,5300,
727,HL1918,iPhone,5,Guilherme,Lima,10/8/2018,São Paulo,5300,
732,HL8851,Notebook,3,Isabella,Santos,7/23/2018,São Paulo,3500,
736,HL4379,Televisão,1,Viviane,Cunha,12/27/2018,São Paulo,2500,
737,HL7348,SmartWatch,1,Bárbara,Cavalcante,7/27/2018,São Paulo,1400,
740,HL4379,Televisão,5,Camilla,Cardeman,6/6/2018,São Paulo,2500,
753,HL8851,Notebook,4,Joao,Silva,4/25/2018,São Paulo,3500,
779,HL4379,Televisão,3,Henrique,Silva,1/18/2018,São Paulo,2500,
784,HL1918,iPhone,5,Luiz,Mendonça,8/27/2018,São Paulo,5300,
785,HL2714,Tablet,3,Breno,Britto,11/27/2018,São Paulo,1600,
790,HL4379,Televisão,4,Arthur,Souza,8/27/2018,São Paulo,2500,
794,HL1148,Câmera,4,Vitor,Campos,1/14/2018,São Paulo,2100,
796,HL8851,Notebook,1,Thaís,Ribeiro,4/14/2018,São Paulo,3500,
803,HL1148,Câmera,3,Matheus,Tostes,9/26/2018,São Paulo,2100,
818,HL4379,Televisão,5,Gabriel,Pereira,5/11/2018,São Paulo,2500,
822,HL9962,Android,2,João,Rodrigues,6/25/2018,São Paulo,3400,
827,HL7348,SmartWatch,5,Tadeu,Sousa,2/11/2018,São Paulo,1400,
828,HL1918,iPhone,3,Breno,Godoy,3/4/2018,São Paulo,5300,
831,HL1918,iPhone,3,Thomáz,Vannier,4/1/2018,São Paulo,5300,
837,HL4379,Televisão,1,Thomáz,Bôas,11/4/2018,São Paulo,2500,
844,HL9962,Android,3,Rachel,Silva,1/29/2018,São Paulo,3400,
848,HL1918,iPhone,1,Camilla,Cardeman,12/30/2018,São Paulo,5300,
853,HL1918,iPhone,3,Gabriel,Soares,11/13/2018,São Paulo,5300,
858,HL1148,Câmera,5,Ana,Monte,11/20/2018,São Paulo,2100,
868,HL1148,Câmera,5,Bruno,Oliveira,4/29/2018,São Paulo,2100,
869,HL7348,SmartWatch,1,Amanda,Gontijo,6/7/2018,São Paulo,1400,
875,HL1918,iPhone,5,André,Alves,5/3/2018,São Paulo,5300,
878,HL7348,SmartWatch,4,Mariana,Barrozo,10/14/2018,São Paulo,1400,
880,HL1148,Câmera,1,Douglas,Rodrigues,5/25/2018,São Paulo,2100,
882,HL7348,SmartWatch,5,Lívia,Tanaka,2/12/2018,São Paulo,1400,
885,HL4379,Televisão,4,Marcela,Gasperi,3/28/2018,São Paulo,2500,
886,HL4379,Televisão,3,Daniel,Nauenberg,4/15/2018,São Paulo,2500,
894,HL1918,iPhone,3,Guilherme,Jordao,3/18/2018,São Paulo,5300,
899,HL2714,Tablet,1,João,Costa,12/10/2018,São Paulo,1600,
900,HL1918,iPhone,3,Eduardo,Soares,7/10/2018,São Paulo,5300,
902,HL9962,Android,5,Thomáz,Bôas,4/22/2018,São Paulo,3400,
903,HL7348,SmartWatch,3,Luana,Santana,3/5/2018,São Paulo,1400,
908,HL1148,Câmera,1,Lucas,Lacerda,12/11/2018,São Paulo,2100,
912,HL8851,Notebook,2,Antonio,Manhães,9/15/2018,São Paulo,3500,
922,HL1148,Câmera,3,Rebeca,Manhães,12/28/2018,São Paulo,2100,
923,HL1148,Câmera,2,Matheus,Tostes,5/22/2018,São Paulo,2100,
925,HL9962,Android,1,Raphael,Ferman,1/10/2018,São Paulo,3400,
930,HL1148,Câmera,2,Jéssica,Stefanelli,1/20/2018,São Paulo,2100,
933,HL1918,iPhone,3,Camilla,Vieira,4/6/2018,São Paulo,5300,
934,HL1918,iPhone,3,Breno,Costa,8/26/2018,São Paulo,5300,
944,HL4379,Televisão,3,Adriana,Passos,5/12/2018,São Paulo,2500,
948,HL4379,Televisão,1,Luiz,Almeida,1/15/2018,São Paulo,2500,
952,HL4379,Televisão,3,Mateus,Polastri,2/7/2018,São Paulo,2500,
956,HL8851,Notebook,2,Alex,Fernandes,9/14/2018,São Paulo,3500,
958,HL1918,iPhone,4,Gustavo,Guimarães,6/1/2018,São Paulo,5300,
959,HL4379,Televisão,1,Marcelo,Guadagnino,7/14/2018,São Paulo,2500,
961,HL9962,Android,5,Lucas,Reis,10/1/2018,São Paulo,3400,
988,HL8851,Notebook,3,Rilson,Dias,3/10/2018,São Paulo,3500,
992,HL7348,SmartWatch,3,Matheus,Silva,8/1/2018,São Paulo,1400,
1000,HL9962,Android,5,Adriana,Passos,5/20/2018,São Paulo,3400,
1005,HL1148,Câmera,3,Bianca,Piero,9/12/2018,São Paulo,2100,
1010,HL4379,Televisão,1,João,Aires,9/25/2018,São Paulo,2500,
1013,HL9962,Android,4,Kimberly,Sad,3/28/2018,São Paulo,3400,
1015,HL1148,Câmera,3,Roberta,Nogueira,2/7/2018,São Paulo,2100,
1019,HL1918,iPhone,2,Juliana,Silva,10/15/2018,São Paulo,5300,
1022,HL1918,iPhone,3,Rodrigo,Souza,9/22/2018,São Paulo,5300,
1024,HL8851,Notebook,3,Beatriz,Silva,3/25/2018,São Paulo,3500,
1026,HL1918,iPhone,5,Lucas,Monte,11/11/2018,São Paulo,5300,
1028,HL7348,SmartWatch,5,Matheus,Afonso,1/1/2018,São Paulo,1400,
1033,HL1918,iPhone,4,Carolina,Rachide,7/27/2018,São Paulo,5300,
1036,HL2714,Tablet,3,Bruna,Ramos,5/26/2018,São Paulo,1600,
1043,HL9962,Android,1,Patrícia,Ferreira,5/21/2018,São Paulo,3400,
1048,HL1918,iPhone,5,Aline,Andrade,8/3/2018,São Paulo,5300,
1052,HL1918,iPhone,3,Thiago,Nóbrega,2/3/2018,São Paulo,5300,
1062,HL1148,Câmera,1,Diego,Mello,6/7/2018,São Paulo,2100,
1069,HL8851,Notebook,5,Bianca,Tatsch,12/9/2018,São Paulo,3500,
1070,HL4379,Televisão,3,Andressa,Rotsztejn,4/1/2018,São Paulo,2500,
1071,HL1918,iPhone,1,Renan,Nucci,5/30/2018,São Paulo,5300,
1078,HL1148,Câmera,1,Isabela,Chagas,10/29/2018,São Paulo,2100,
1082,HL4379,Televisão,5,Jessica,Ferreira,6/13/2018,São Paulo,2500,
1085,HL1148,Câmera,1,Mariana,Miranda,4/8/2018,São Paulo,2100,
1089,HL4379,Televisão,5,Juliana,Guimarães,10/25/2018,São Paulo,2500,
1092,HL1918,iPhone,4,Gabriel,Soares,2/2/2018,São Paulo,5300,
1098,HL1148,Câmera,3,Maria,Junior,12/25/2018,São Paulo,2100,
1106,HL1918,iPhone,3,Ana,Campos,12/18/2018,São Paulo,5300,
1108,HL1918,iPhone,3,Bruna,Rosa,7/31/2018,São Paulo,5300,
1111,HL7348,SmartWatch,1,Morgana,Correa,9/12/2018,São Paulo,1400,
1118,HL9962,Android,1,Vivianne,Rodrigues,6/3/2018,São Paulo,3400,
1120,HL8851,Notebook,1,Bernardo,Borges,3/22/2018,São Paulo,3500,
1124,HL1148,Câmera,3,Renan,Nascimento,12/5/2018,São Paulo,2100,
1127,HL8851,Notebook,2,Ana,Leite,12/11/2018,São Paulo,3500,
1132,HL8851,Notebook,2,Yasmim,Verly,5/2/2018,São Paulo,3500,
1133,HL2714,Tablet,2,Amanda,Roberto,1/27/2018,São Paulo,1600,
1136,HL1918,iPhone,2,Aline,Mello,1/16/2018,São Paulo,5300,
1140,HL1148,Câmera,3,Joao,Pereira,11/25/2018,São Paulo,2100,
1151,HL2714,Tablet,4,Lucas,Fontoura,3/5/2018,São Paulo,1600,
1157,HL8851,Notebook,2,Patrick,Silva,9/23/2018,São Paulo,3500,
1169,HL4379,Televisão,1,Maria,Mello,4/18/2018,São Paulo,2500,
1170,HL1918,iPhone,3,Amanda,Amaral,9/27/2018,São Paulo,5300,
1174,HL2714,Tablet,2,Andre,Sampaio,8/22/2018,São Paulo,1600,
1175,HL9962,Android,5,Larissa,Cruz,2/7/2018,São Paulo,3400,
1189,HL1918,iPhone,1,Caroline,Cavalcanti,1/4/2018,São Paulo,5300,
1191,HL4379,Televisão,2,João,Silva,2/8/2018,São Paulo,2500,
1196,HL1918,iPhone,2,Carlos,Assis,5/14/2018,São Paulo,5300,
1198,HL7348,SmartWatch,2,Giovanna,Santos,7/6/2018,São Paulo,1400,
1200,HL4379,Televisão,4,Carlos,Mesquita,12/16/2018,São Paulo,2500,
1211,HL1918,iPhone,3,Manuela,Merege,2/1/2018,São Paulo,5300,
1212,HL1918,iPhone,2,Stela,Mendonça,9/20/2018,São Paulo,5300,
1213,HL9962,Android,5,Nina,Magalhães,12/6/2018,São Paulo,3400,
1214,HL2714,Tablet,3,Yasmim,Verly,4/4/2018,São Paulo,1600,
1217,HL1918,iPhone,4,Lucas,Assunção,5/30/2018,São Paulo,5300,
1218,HL8851,Notebook,2,Rafael,Wajnsztok,2/15/2018,São Paulo,3500,
1223,HL4379,Televisão,3,Lucas,Junior,1/5/2018,São Paulo,2500,
1224,HL7348,SmartWatch,3,Erick,Soares,4/19/2018,São Paulo,1400,
1230,HL4379,Televisão,4,Ulisses,Quinto,10/12/2018,São Paulo,2500,
1231,HL2714,Tablet,2,Victoria,Mazza,4/26/2018,São Paulo,1600,
1240,HL8851,Notebook,2,Lucas,Coelho,9/24/2018,São Paulo,3500,
1246,HL1148,Câmera,5,Guilherme,Marchesi,6/16/2018,São Paulo,2100,
1248,HL1148,Câmera,2,Guilherme,Castilho,11/8/2018,São Paulo,2100,
1256,HL1918,iPhone,5,Raphael,Ferman,12/13/2018,São Paulo,5300,
1258,HL8851,Notebook,2,Victoria,Tavares,4/20/2018,São Paulo,3500,
1269,HL9962,Android,4,Caroll,Johnson,9/24/2018,São Paulo,3400,
1278,HL1148,Câmera,4,Gabrielle,Figueiredo,10/8/2018,São Paulo,2100,
1281,HL1148,Câmera,4,Isabela,Rodrigues,12/26/2018,São Paulo,2100,
1282,HL1918,iPhone,3,Bruno,Freitas,6/30/2018,São Paulo,5300,
1288,HL1918,iPhone,3,José,Seixas,6/16/2018,São Paulo,5300,
1289,HL8851,Notebook,5,Julia,Silva,3/6/2018,São Paulo,3500,
1293,HL1918,iPhone,2,Matheus,Silva,1/26/2018,São Paulo,5300,
1294,HL9962,Android,2,Guilherme,Vianna,9/18/2018,São Paulo,3400,
1296,HL1148,Câmera,5,Michelle,Miura,9/10/2018,São Paulo,2100,
1301,HL1148,Câmera,2,Raphael,Coelho,12/23/2018,São Paulo,2100,
1302,HL1918,iPhone,1,Bernardo,Nauenberg,12/25/2018,São Paulo,5300,
1303,HL4379,Televisão,5,Igor,Lima,1/22/2018,São Paulo,2500,
1304,HL4379,Televisão,4,João,Ribeiro,9/25/2018,São Paulo,2500,
1305,HL9962,Android,3,Matheus,Delgado,12/17/2018,São Paulo,3400,
1311,HL8851,Notebook,2,Carolina,Silva,3/2/2018,São Paulo,3500,
1317,HL4379,Televisão,2,Michelle,Figueiredo,3/11/2018,São Paulo,2500,
1319,HL4379,Televisão,4,Guilherme,Vianna,12/12/2018,São Paulo,2500,
1325,HL1918,iPhone,5,Amanda,Machado,4/18/2018,São Paulo,5300,
1329,HL1148,Câmera,4,Sandy,Moreira,1/6/2018,São Paulo,2100,
1341,HL4379,Televisão,1,Ana,Campos,8/23/2018,São Paulo,2500,
1347,HL1918,iPhone,4,Yasmim,Bittencourt,3/7/2018,São Paulo,5300,
1349,HL4379,Televisão,5,Júlia,Almeida,1/5/2018,São Paulo,2500,
1353,HL1148,Câmera,2,Fernanda,Ferreira,7/24/2018,São Paulo,2100,
1356,HL9962,Android,2,Luísa,Fonseca,11/29/2018,São Paulo,3400,
1361,HL8851,Notebook,3,Carolina,Brum,2/8/2018,São Paulo,3500,
1365,HL1918,iPhone,3,Victor,Corrêa,6/17/2018,São Paulo,5300,
1370,HL1918,iPhone,3,Paula,Isbelle,12/17/2018,São Paulo,5300,
1374,HL2714,Tablet,1,Ives,Teixeira,1/22/2018,São Paulo,1600,
1385,HL4379,Televisão,2,Roger,Rosa,9/3/2018,São Paulo,2500,
1392,HL1918,iPhone,3,Lucas,Rocha,11/1/2018,São Paulo,5300,
1395,HL8851,Notebook,1,Thiago,Nóbrega,3/25/2018,São Paulo,3500,
1398,HL4379,Televisão,5,Pedro,Buraco,5/12/2018,São Paulo,2500,
1404,HL9962,Android,1,Luis,Villanova,10/16/2018,São Paulo,3400,
1409,HL7348,SmartWatch,2,Tainah,Nogueira,12/8/2018,São Paulo,1400,
1412,HL4379,Televisão,5,Laura,Araujo,12/22/2018,São Paulo,2500,
1413,HL9962,Android,3,Bianca,Tatsch,11/1/2018,São Paulo,3400,
1426,HL1918,iPhone,5,Paula,Calbucci,1/14/2018,São Paulo,5300,
1428,HL1918,iPhone,1,Leticia,Mesquita,9/11/2018,São Paulo,5300,
1429,HL8851,Notebook,3,Ulisses,Filho,3/24/2018,São Paulo,3500,
1431,HL7348,SmartWatch,5,Brenno,Santos,5/1/2018,São Paulo,1400,
1433,HL1148,Câmera,2,Priscila,Carvalho,7/14/2018,São Paulo,2100,
1441,HL1918,iPhone,5,Andressa,Rotsztejn,3/30/2018,São Paulo,5300,
1443,HL7348,SmartWatch,3,Vanessa,Neves,10/14/2018,São Paulo,1400,
1447,HL1918,iPhone,4,Rodrigo,Bruno,9/13/2018,São Paulo,5300,
1449,HL4379,Televisão,1,Beatriz,Rocha,11/18/2018,São Paulo,2500,
1459,HL9962,Android,1,Arthur,Souza,3/4/2018,São Paulo,3400,
1461,HL9962,Android,5,Victor,Franco,10/16/2018,São Paulo,3400,
1471,HL4379,Televisão,1,Luíza,Melo,8/5/2018,São Paulo,2500,
1478,HL9962,Android,4,Andressa,Nóbrega,4/15/2018,São Paulo,3400,
1485,HL4379,Televisão,2,Fabio,Ramos,8/1/2018,São Paulo,2500,
1496,HL4379,Televisão,3,Adriana,Carneiro,8/25/2018,São Paulo,2500,
1500,HL7348,SmartWatch,4,Sthefeson,Pereira,12/19/2018,São Paulo,1400,
1501,HL2714,Tablet,1,Rafael,Portela,11/25/2018,São Paulo,1600,
1509,HL4379,Televisão,3,Rubens,Netto,12/8/2018,São Paulo,2500,
1513,HL4379,Televisão,4,Luiza,Farias,10/16/2018,São Paulo,2500,
1516,HL1918,iPhone,5,Bruna,Silva,8/27/2018,São Paulo,5300,
1519,HL4379,Televisão,3,Natali,Rangel,4/18/2018,São Paulo,2500,
1533,HL2714,Tablet,3,Rubens,Netto,7/26/2018,São Paulo,1600,
1535,HL8851,Notebook,2,Fernanda,Bhering,4/26/2018,São Paulo,3500,
1537,HL4379,Televisão,4,Rafaela,Ferreira,2/9/2018,São Paulo,2500,
