,SKU,Produto,Quantidade Vendida,Primeiro Nome,Sobrenome,Data,Loja,Preco Unitario,Unnamed: 8
250,HL1918,iPhone,4,Victor,Oliveira,1/30/2018,Curitiba,5300,
251,HL2714,Tablet,3,João,Menezes,8/3/2018,Curitiba,1600,
263,HL4379,Televisão,5,Carlos,Melo,8/5/2018,Curitiba,2500,
266,HL1918,iPhone,5,Roberto,Mattos,2/8/2018,Curitiba,5300,
277,HL7348,SmartWatch,4,Matheus,Gomes,6/26/2018,Curitiba,1400,
302,HL8851,Notebook,5,Clara,Silveira,5/15/2018,Curitiba,3500,
322,HL1148,Câmera,5,Antonio,Bernhardt,1/17/2018,Curitiba,2100,
326,HL9962,Android,2,Jonatas,Passos,9/18/2018,Curitiba,3400,
354,HL1918,iPhone,1,Bruno,Ursulino,9/11/2018,Curitiba,5300,
361,HL8851,Notebook,2,Alon,Guedes,2/25/2018,Curitiba,3500,
365,HL2714,Tablet,3,Victor,Lira,5/16/2018,Curitiba,1600,
373,HL1148,Câmera,5,Beatriz,Rocha,12/28/2018,Curitiba,2100,
413,HL8851,Notebook,5,Luíza,Goulart,3/1/2018,Curitiba,3500,
415,HL2714,Tablet,2,Carolina,Alfradique,6/9/2018,Curitiba,1600,
436,HL8851,Notebook,4,Lucas,Monte,9/27/2018,Curitiba,3500,
440,HL1918,iPhone,5,Marcos,Nucci,5/11/2018,Curitiba,5300,
444,HL8851,Notebook,5,Alvaro,Kranz,7/21/2018,Curitiba,3500,
466,HL1918,iPhone,4,Isabella,Santos,9/28/2018,Curitiba,5300,
468,HL1918,iPhone,4,Vanessa,Neves,8/28/2018,Curitiba,5300,
481,HL4379,Televisão,5,Ruan,Gonçalves,3/5/2018,Curitiba,2500,
493,HL1918,iPhone,4,Paulo,Campos,10/6/2018,Curitiba,5300,
513,HL4379,Televisão,1,Ana,Felippe,11/18/2018,Curitiba,2500,
536,HL7348,SmartWatch,4,Sthefeson,Barroso,7/21/2018,Curitiba,1400,
545,HL1918,iPhone,3,Rachel,Silva,8/28/2018,Curitiba,5300,
553,HL8851,Notebook,4,Mariana,Freire,8/29/2018,Curitiba,3500,
582,HL1918,iPhone,2,Mayara,Soares,5/3/2018,Curitiba,5300,
594,HL4379,Televisão,1,Bianca,Paz,12/16/2018,Curitiba,2500,
607,HL2714,Tablet,4,Mariana,Miranda,9/13/2018,Curitiba,1600,
612,HL1148,Câmera,3,João,Abraçado,5/27/2018,Curitiba,2100,
624,HL4379,Televisão,3,Matheus,Delgado,10/16/2018,Curitiba,2500,
633,HL4379,Televisão,5,Carlos,Silva,2/17/2018,Curitiba,2500,
634,HL2714,Tablet,5,Clara,Bruno,12/16/2018,Curitiba,1600,
652,HL1918,iPhone,3,Caroline,Aquino,6/17/2018,Curitiba,5300,
663,HL1918,iPhone,1,Karine,Barros,6/24/2018,Curitiba,5300,
666,HL4379,Televisão,4,Maurício,Dias,11/14/2018,Curitiba,2500,
700,HL8851,Notebook,1,Jéssica,Teixeira,12/26/2018,Curitiba,3500,
744,HL1918,iPhone,3,Pedro,Sena,1/27/2018,Curitiba,5300,
758,HL4379,Televisão,1,Alexandre,Rodriguez,6/30/2018,Curitiba,2500,
764,HL2714,Tablet,4,Anna,Silva,1/18/2018,Curitiba,1600,
765,HL1148,Câmera,5,Bernardo,Botelho,7/19/2018,Curitiba,2100,
767,HL9962,Android,5,Filipe,Barros,4/28/2018,Curitiba,3400,
799,HL4379,Televisão,3,Carlos,Assis,3/16/2018,Curitiba,2500,
821,HL4379,Televisão,2,Renan,Nascimento,3/22/2018,Curitiba,2500,
832,HL1148,Câmera,4,Ana,Gomes,7/31/2018,Curitiba,2100,
836,HL1148,Câmera,3,Adrielle,Vieira,11/3/2018,Curitiba,2100,
839,HL8851,Notebook,1,Deysiane,Medronho,6/25/2018,Curitiba,3500,
843,HL1148,Câmera,1,Jeferson,Costa,12/14/2018,Curitiba,2100,
849,HL1918,iPhone,5,Willian,Albino,8/2/2018,Curitiba,5300,
851,HL4379,Televisão,2,Luis,Silva,4/18/2018,Curitiba,2500,
859,HL4379,Televisão,4,Matheus,Tostes,7/20/2018,Curitiba,2500,
863,HL1918,iPhone,1,Gustavo,Aragão,11/13/2018,Curitiba,5300,
866,HL9962,Android,3,Ana,Carvalho,12/31/2018,Curitiba,3400,
870,HL1148,Câmera,1,Wen,Braga,10/5/2018,Curitiba,2100,
895,HL4379,Televisão,2,Luísa,Fonseca,6/9/2018,Curitiba,2500,
901,HL1148,Câmera,4,Amanda,Machado,9/2/2018,Curitiba,2100,
911,HL1918,iPhone,3,Carlos,Souza,2/13/2018,Curitiba,5300,
928,HL1918,iPhone,4,João,Alves,1/5/2018,Curitiba,5300,
940,HL2714,Tablet,1,João,Matheus,7/27/2018,Curitiba,1600,
969,HL1918,iPhone,1,Izabel,Lopes,3/10/2018,Curitiba,5300,
972,HL8851,Notebook,3,Bernardo,Botelho,12/24/2018,Curitiba,3500,
982,HL8851,Notebook,5,Hiaiune,Valim,9/20/2018,Curitiba,3500,
993,HL1918,iPhone,4,Daniela,Rosa,5/1/2018,Curitiba,5300,
995,HL2714,Tablet,3,Ana,Felippe,9/27/2018,Curitiba,1600,
999,HL8851,Notebook,5,Raissa,Maia,3/20/2018,Curitiba,3500,
1002,HL2714,Tablet,4,Adrielle,Vieira,12/26/2018,Curitiba,1600,
1017,HL4379,Televisão,1,Sandy,Moreira,10/16/2018,Curitiba,2500,
1020,HL4379,Televisão,2,Fernanda,Rubim,9/29/2018,Curitiba,2500,
1021,HL1148,Câmera,1,Matheus,Moraes,12/20/2018,Curitiba,2100,
1031,HL9962,Android,2,Thomaz,Ferreira,12/18/2018,Curitiba,3400,
1042,HL4379,Televisão,1,Ravena,Bhering,9/29/2018,Curitiba,2500,
1072,HL9962,Android,3,Alex,Fernandes,6/20/2018,Curitiba,3400,
1080,HL1918,iPhone,4,Carolina,Siqueira,10/25/2018,Curitiba,5300,
1093,HL1148,Câmera,3,Stephanie,Novak,12/11/2018,Curitiba,2100,
1095,HL1148,Câmera,2,Paula,Isbelle,12/27/2018,Curitiba,2100,
1097,HL4379,Televisão,1,Juliana,Huon,1/3/2018,Curitiba,2500,
1101,HL2714,Tablet,1,Alex,Fernandes,3/9/2018,Curitiba,1600,
1105,HL1918,iPhone,3,Izabel,Lopes,2/26/2018,Curitiba,5300,
1109,HL4379,Televisão,4,Maria,Moita,2/13/2018,Curitiba,2500,
1113,HL1918,iPhone,4,João,Siqueira,5/10/2018,Curitiba,5300,
1131,HL1918,iPhone,5,Pedro,Ayres,12/16/2018,Curitiba,5300,
1158,HL1918,iPhone,5,Catarina,Teixeira,7/19/2018,Curitiba,5300,
1184,HL2714,Tablet,1,Thomáz,Bôas,7/31/2018,Curitiba,1600,
1195,HL8851,Notebook,2,Anna,Maia,12/4/2018,Curitiba,3500,
1215,HL4379,Televisão,5,Erick,Soares,3/15/2018,Curitiba,2500,
1250,HL7348,SmartWatch,1,Roberto,Nogueira,4/24/2018,Curitiba,1400,
1254,HL2714,Tablet,4,Giselia,Thiele,9/28/2018,Curitiba,1600,
1255,HL1918,iPhone,4,Luiz,Mendonça,5/3/2018,Curitiba,5300,
1260,HL7348,SmartWatch,1,Sylvio,Bernhardt,1/8/2018,Curitiba,1400,
1268,HL1918,iPhone,3,Vivianne,Rodrigues,7/3/2018,Curitiba,5300,
1275,HL2714,Tablet,1,Matheus,Moraes,5/14/2018,Curitiba,1600,
1279,HL9962,Android,2,Mateus,Maia,6/17/2018,Curitiba,3400,
1285,HL8851,Notebook,2,Ananda,Dias,3/19/2018,Curitiba,3500,
1295,HL1148,Câmera,1,Isabella,Rodrigues,6/14/2018,Curitiba,2100,
1310,HL4379,Televisão,4,Larissa,Florim,9/21/2018,Curitiba,2500,
1313,HL4379,Televisão,5,Andressa,Chou,8/31/2018,Curitiba,2500,
1318,HL1148,Câmera,3,João,Araujo,2/5/2018,Curitiba,2100,
1327,HL7348,SmartWatch,2,Renan,Nascimento,5/2/2018,Curitiba,1400,
1330,HL1918,iPhone,4,Juliana,Silva,1/26/2018,Curitiba,5300,
1364,HL9962,Android,2,Caroline,Cavalcanti,4/15/2018,Curitiba,3400,
1366,HL4379,Televisão,5,Isabelle,Firmino,3/10/2018,Curitiba,2500,
1393,HL1148,Câmera,1,Jonatas,Passos,7/25/2018,Curitiba,2100,
1402,HL1918,iPhone,4,Wellington,Duarte,12/2/2018,Curitiba,5300,
1410,HL4379,Televisão,2,Allan,Guedes,8/18/2018,Curitiba,2500,
1446,HL7348,SmartWatch,5,Gustavo,Aragão,12/31/2018,Curitiba,1400,
1452,HL1918,iPhone,4,Rafael,Carneiro,5/8/2018,Curitiba,5300,
1457,HL8851,Notebook,3,Lucas,Valim,10/18/2018,Curitiba,3500,
1460,HL9962,Android,5,Joyce,Medina,4/21/2018,Curitiba,3400,
1462,HL1918,iPhone,1,Renan,Freire,2/7/2018,Curitiba,5300,
1518,HL9962,Android,1,Dykson,Silva,8/31/2018,Curitiba,3400,
1521,HL8851,Notebook,4,Marcelo,Rosa,12/23/2018,Curitiba,3500,
1534,HL4379,Televisão,4,Breno,Quinto,12/1/2018,Curitiba,2500,
1545,HL4379,Televisão,5,Pedro,Conceição,10/19/2018,Curitiba,2500,
1553,HL4379,Televisão,2,Danilo,Mendonça,3/23/2018,Curitiba,2500,
1555,HL8851,Notebook,3,Thomáz,Bôas,6/19/2018,Curitiba,3500,
1571,HL8851,Notebook,2,Diogo,Peixoto,10/12/2018,Curitiba,3500,
1573,HL1918,iPhone,2,Raul,Junqueira,10/27/2018,Curitiba,5300,
1577,HL9962,Android,1,Raphael,Kurtz,8/19/2018,Curitiba,3400,
1587,HL1918,iPhone,3,Luana,Santana,6/3/2018,Curitiba,5300,
1593,HL1918,iPhone,1,Thaís,Pereira,5/28/2018,Curitiba,5300,
1650,HL1918,iPhone,4,Gabriel,Puntel,1/17/2018,Curitiba,5300,
1656,HL8851,Notebook,5,Rafael,Rocha,10/22/2018,Curitiba,3500,
1661,HL8851,Notebook,4,Cícero,Ramos,8/7/2018,Curitiba,3500,
1679,HL2714,Tablet,2,Lucas,Monte,6/27/2018,Curitiba,1600,
1691,HL2714,Tablet,4,Lara,Moreira,7/7/2018,Curitiba,1600,
1694,HL1918,iPhone,5,Bárbara,Lima,11/14/2018,Curitiba,5300,
1775,HL1918,iPhone,1,Viviane,Cunha,3/8/2018,Curitiba,5300,
1795,HL1918,iPhone,4,Rafaela,Gomes,12/11/2018,Curitiba,5300,
1825,HL2714,Tablet,1,Rilson,Dias,3/31/2018,Curitiba,1600,
1837,HL7348,SmartWatch,3,Gabriel,Silva,12/23/2018,Curitiba,1400,
1840,HL9962,Android,5,Marcelo,Pereira,10/25/2018,Curitiba,3400,
1851,HL9962,Android,3,Rafaela,Ferreira,3/7/2018,Curitiba,3400,
1863,HL1918,iPhone,3,Anderson,Martins,5/29/2018,Curitiba,5300,
1869,HL1918,iPhone,2,Mariana,Sousa,7/3/2018,Curitiba,5300,
1885,HL4379,Televisão,3,Larissa,Jesus,3/8/2018,Curitiba,2500,
1897,HL1918,iPhone,2,Renan,Melo,6/23/2018,Curitiba,5300,
1921,HL8851,Notebook,5,Larissa,Jesus,10/12/2018,Curitiba,3500,
1926,HL4379,Televisão,2,Lucas,Lima,11/2/2018,Curitiba,2500,
1947,HL4379,Televisão,3,Glenda,Santos,9/3/2018,Curitiba,2500,
1958,HL7348,SmartWatch,2,Rafaella,Mello,5/20/2018,Curitiba,1400,
1985,HL1148,Câmera,2,Caroll,Johnson,9/8/2018,Curitiba,2100,
2004,HL1148,Câmera,1,Pedro,Oliveira,1/17/2018,Curitiba,2100,
2024,HL8851,Notebook,5,Caio,Moraes,3/25/2018,Curitiba,3500,
2029,HL1148,Câmera,4,Carlos,Galvão,12/21/2018,Curitiba,2100,
2046,HL1918,iPhone,4,José,Carvalho,9/15/2018,Curitiba,5300,
2050,HL8851,Notebook,4,Lucas,Destri,9/10/2018,Curitiba,3500,
2056,HL8851,Notebook,1,Caio,Moura,12/12/2018,Curitiba,3500,
2058,HL1918,iPhone,3,Lucas,Freitas,4/19/2018,Curitiba,5300,
2060,HL4379,Televisão,1,Raphael,Guedes,10/23/2018,Curitiba,2500,
2084,HL9962,Android,5,Luiza,Cabral,3/4/2018,Curitiba,3400,
2093,HL9962,Android,1,Rodrigo,Silva,10/7/2018,Curitiba,3400,
2096,HL1918,iPhone,5,Roberta,Pimenta,3/21/2018,Curitiba,5300,
2133,HL1918,iPhone,1,Sthefeson,Barroso,8/12/2018,Curitiba,5300,
2137,HL4379,Televisão,4,Danilo,Mendonça,2/3/2018,Curitiba,2500,
2138,HL4379,Televisão,3,Carolina,Alfradique,1/10/2018,Curitiba,2500,
2139,HL7348,SmartWatch,3,Victor,Zakhm,11/13/2018,Curitiba,1400,
2150,HL8851,Notebook,2,Sarah,Souza,1/21/2018,Curitiba,3500,
2168,HL8851,Notebook,3,Carlos,Assis,8/5/2018,Curitiba,3500,
2236,HL9962,Android,1,Eduardo,Vargas,7/29/2018,Curitiba,3400,
2241,HL7348,SmartWatch,3,Gabriel,Thoni,2/24/2018,Curitiba,1400,
2249,HL8851,Notebook,5,Alexandre,Dantas,6/7/2018,Curitiba,3500,
2250,HL1148,Câmera,1,Hygor,Essaber,1/26/2018,Curitiba,2100,
2274,HL7348,SmartWatch,2,Lucas,Machado,7/30/2018,Curitiba,1400,
2289,HL4379,Televisão,3,Diego,Rodrigues,8/9/2018,Curitiba,2500,
2296,HL4379,Televisão,5,Jessica,Cordovil,12/7/2018,Curitiba,2500,
2300,HL1918,iPhone,4,Caio,Fernandes,12/2/2018,Curitiba,5300,
2304,HL9962,Android,2,João,Capitulo,6/21/2018,Curitiba,3400,
2317,HL2714,Tablet,2,Isabela,Resende,2/16/2018,Curitiba,1600,
2329,HL1918,iPhone,3,Carolina,Abrahão,10/25/2018,Curitiba,5300,
2360,HL4379,Televisão,3,Gabriel,Azevedo,5/1/2018,Curitiba,2500,
2361,HL1918,iPhone,2,Caio,Cardoso,10/3/2018,Curitiba,5300,
2364,HL1918,iPhone,2,Miguel,Carneiro,11/7/2018,Curitiba,5300,
2371,HL8851,Notebook,1,Raissa,Pinheiro,6/12/2018,Curitiba,3500,
2387,HL1918,iPhone,4,Nicolas,Monteiro,3/1/2018,Curitiba,5300,
2403,HL9962,Android,4,Gabriel,Soares,4/11/2018,Curitiba,3400,
2425,HL1918,iPhone,3,Pedro,Pereira,11/11/2018,Curitiba,5300,
2427,HL7348,SmartWatch,1,Bianca,Ferezin,12/24/2018,Curitiba,1400,
2434,HL9962,Android,3,Camilla,Guimarães,11/5/2018,Curitiba,3400,
2437,HL2714,Tablet,5,Lucas,Rodrigues,5/23/2018,Curitiba,1600,
2440,HL8851,Notebook,4,Rafaella,Mello,1/12/2018,Curitiba,3500,
2467,HL1148,Câmera,2,Vanessa,Bach,4/14/2018,Curitiba,2100,
2475,HL2714,Tablet,5,Breno,Farias,5/29/2018,Curitiba,1600,
2492,HL9962,Android,5,Caroline,Pinto,9/4/2018,Curitiba,3400,
2503,HL7348,SmartWatch,3,Victor,Franco,1/25/2018,Curitiba,1400,
2510,HL1918,iPhone,2,Jeferson,Sone,10/16/2018,Curitiba,5300,
2512,HL1918,iPhone,4,Kim,Ferreira,4/18/2018,Curitiba,5300,
2514,HL1918,iPhone,5,Débora,Lopes,6/17/2018,Curitiba,5300,
2527,HL4379,Televisão,3,Izabel,Lopes,5/18/2018,Curitiba,2500,
2536,HL1918,iPhone,5,Diego,Rodrigues,3/18/2018,Curitiba,5300,
2544,HL1148,Câmera,5,Cícero,Lima,5/5/2018,Curitiba,2100,
2549,HL2714,Tablet,4,Philipe,Morete,8/19/2018,Curitiba,1600,
2552,HL2714,Tablet,3,Izabel,Miura,8/30/2018,Curitiba,1600,
2594,HL1148,Câmera,1,Cézar,Santos,6/5/2018,Curitiba,2100,
2597,HL8851,Notebook,2,Luis,Souza,5/26/2018,Curitiba,3500,
2606,HL4379,Televisão,4,Adrielle,Forte,2/9/2018,Curitiba,2500,
2608,HL1148,Câmera,4,Célio,Xavier,12/30/2018,Curitiba,2100,
2642,HL1918,iPhone,2,Nathalia,Ventura,8/6/2018,Curitiba,5300,
2652,HL4379,Televisão,5,Lucas,Rodrigues,2/14/2018,Curitiba,2500,
2659,HL1918,iPhone,4,Priscila,Carvalho,4/26/2018,Curitiba,5300,
2661,HL7348,SmartWatch,3,Helena,Chafin,10/14/2018,Curitiba,1400,
2670,HL7348,SmartWatch,2,Anna,Maia,2/1/2018,Curitiba,1400,
2684,HL4379,Televisão,1,Wen,Santos,7/2/2018,Curitiba,2500,
2697,HL4379,Televisão,3,Carlos,Portela,6/23/2018,Curitiba,2500,
2733,HL1918,iPhone,5,Gabriel,Rubim,11/7/2018,Curitiba,5300,
2750,HL7348,SmartWatch,3,Júlio,Freire,5/12/2018,Curitiba,1400,
2757,HL7348,SmartWatch,2,Cícero,Lima,3/6/2018,Curitiba,1400,
2785,HL1918,iPhone,4,Kimberly,Sad,2/10/2018,Curitiba,5300,
2789,HL1918,iPhone,3,Guilherme,Vianna,2/8/2018,Curitiba,5300,
2803,HL1918,iPhone,1,Jonatas,Passos,8/3/2018,Curitiba,5300,
2807,HL1918,iPhone,3,João,Peçanha,6/18/2018,Curitiba,5300,
2816,HL1918,iPhone,3,Gustavo,Gomes,11/11/2018,Curitiba,5300,
2848,HL4379,Televisão,1,Thayna,Martins,12/28/2018,Curitiba,2500,
2849,HL4379,Televisão,3,João,Castilho,3/9/2018,Curitiba,2500,
2852,HL4379,Televisão,2,Tiago,Pereira,10/26/2018,Curitiba,2500,
2856,HL4379,Televisão,4,Raul,Junqueira,5/7/2018,Curitiba,2500,
2870,HL1918,iPhone,3,Carlos,Souza,10/24/2018,Curitiba,5300,
2872,HL7348,SmartWatch,3,Luiza,Cavalcanti,8/18/2018,Curitiba,1400,
2882,HL7348,SmartWatch,5,Glenda,Santos,5/29/2018,Curitiba,1400,
2883,HL8851,Notebook,4,Juliana,Goes,9/20/2018,Curitiba,3500,
2902,HL8851,Notebook,5,Ana,Campos,3/3/2018,Curitiba,3500,
2936,HL9962,Android,3,Sylvio,Bernhardt,3/14/2018,Curitiba,3400,
2943,HL1918,iPhone,1,Camilla,Cardeman,5/16/2018,Curitiba,5300,
2950,HL1918,iPhone,4,Alon,Pestana,2/20/2018,Curitiba,5300,
2953,HL1918,iPhone,2,Anna,Maia,3/25/2018,Curitiba,5300,
2957,HL1918,iPhone,2,Thales,Santos,6/24/2018,Curitiba,5300,
3032,HL4379,Televisão,5,Clara,Silveira,9/9/2018,Curitiba,2500,
3047,HL4379,Televisão,2,Isabel,Mesquita,1/3/2018,Curitiba,2500,
3070,HL1918,iPhone,3,Pedro,Jorge,1/11/2018,Curitiba,5300,
3152,HL1918,iPhone,1,Renan,Freire,5/21/2018,Curitiba,5300,
3153,HL2714,Tablet,2,Isabella,Scalabrin,11/29/2018,Curitiba,1600,
3196,HL4379,Televisão,2,Leonardo,Ferreira,3/25/2018,Curitiba,2500,
3197,HL4379,Televisão,4,Daniel,Terra,5/29/2018,Curitiba,2500,
3201,HL1918,iPhone,3,Rodrigo,Feijo,2/6/2018,Curitiba,5300,
3206,HL7348,SmartWatch,2,Igor,Lima,12/21/2018,Curitiba,1400,
3242,HL7348,SmartWatch,2,Luana,Santana,9/23/2018,Curitiba,1400,
3261,HL4379,Televisão,4,Bruno,Barcessat,6/19/2018,Curitiba,2500,
3268,HL9962,Android,5,João,Silva,2/14/2018,Curitiba,3400,
3279,HL9962,Android,3,Matheus,Sapir,8/20/2018,Curitiba,3400,
3289,HL1148,Câmera,1,Caio,Silva,8/8/2018,Curitiba,2100,
3310,HL1918,iPhone,1,William,Mendonça,10/16/2018,Curitiba,5300,
3338,HL1918,iPhone,3,Matheus,Ramos,1/7/2018,Curitiba,5300,
3341,HL4379,Televisão,4,Norman,Jimbo,7/12/2018,Curitiba,2500,
3350,HL7348,SmartWatch,4,Maria,Motta,2/27/2018,Curitiba,1400,
3353,HL8851,Notebook,2,Mariane,Ferreira,3/13/2018,Curitiba,3500,
3359,HL8851,Notebook,4,Marcelo,Borges,9/28/2018,Curitiba,3500,
3372,HL4379,Televisão,4,Giselia,Thiele,3/30/2018,Curitiba,2500,
3396,HL4379,Televisão,3,Vanessa,Bach,4/15/2018,Curitiba,2500,
3398,HL8851,Notebook,5,João,Júnior,8/27/2018,Curitiba,3500,
3402,HL1918,iPhone,5,Mariana,Baptista,8/11/2018,Curitiba,5300,
3412,HL2714,Tablet,4,Amanda,Delgado,7/11/2018,Curitiba,1600,
3425,HL9962,Android,5,Gabriel,Silva,8/29/2018,Curitiba,3400,
3432,HL1918,iPhone,5,Eduardo,Nunes,4/2/2018,Curitiba,5300,
3443,HL1918,iPhone,3,Rafael,Rocha,10/21/2018,Curitiba,5300,
3452,HL1918,iPhone,2,Anna,Maia,11/13/2018,Curitiba,5300,
3469,HL1148,Câmera,5,João,Alves,5/7/2018,Curitiba,2100,
3483,HL1148,Câmera,2,Luis,Garcia,8/16/2018,Curitiba,2100,
3505,HL9962,Android,5,João,Siqueira,2/22/2018,Curitiba,3400,
3508,HL4379,Televisão,3,Breno,Farias,1/24/2018,Curitiba,2500,
3509,HL4379,Televisão,1,Carolina,Santos,6/12/2018,Curitiba,2500,
3510,HL9962,Android,5,Pedro,Oliveira,11/15/2018,Curitiba,3400,
3532,HL2714,Tablet,4,Stephanie,Oliveira,3/3/2018,Curitiba,1600,
3538,HL8851,Notebook,3,Julia,Leite,1/12/2018,Curitiba,3500,
3541,HL8851,Notebook,3,Pedro,Santana,8/21/2018,Curitiba,3500,
3546,HL1148,Câmera,5,Patrícia,Ferreira,2/20/2018,Curitiba,2100,
3552,HL8851,Notebook,3,Renan,Firmino,10/21/2018,Curitiba,3500,
3558,HL2714,Tablet,3,Anna,Silva,7/1/2018,Curitiba,1600,
3573,HL1918,iPhone,2,Daniel,Cardoso,7/13/2018,Curitiba,5300,
3582,HL9962,Android,2,Raphael,Kurtz,7/25/2018,Curitiba,3400,
3619,HL4379,Televisão,3,Raissa,Negrelli,7/18/2018,Curitiba,2500,
3624,HL2714,Tablet,2,Eduardo,Nunes,7/24/2018,Curitiba,1600,
3668,HL4379,Televisão,2,Ana,Campos,8/27/2018,Curitiba,2500,
3705,HL8851,Notebook,1,Gabriela,Cavalcanti,7/28/2018,Curitiba,3500,
3715,HL1148,Câmera,1,Ana,Silva,12/29/2018,Curitiba,2100,
3722,HL8851,Notebook,2,Gabriela,Aliani,6/2/2018,Curitiba,3500,
3747,HL4379,Televisão,2,Alvaro,Kranz,6/28/2018,Curitiba,2500,
3759,HL4379,Televisão,5,Rebeca,Reis,11/8/2018,Curitiba,2500,
3765,HL9962,Android,2,Rafaela,Ferreira,9/14/2018,Curitiba,3400,
3774,HL4379,Televisão,5,Isabela,Chagas,11/3/2018,Curitiba,2500,
3803,HL4379,Televisão,1,Roberta,Nogueira,1/29/2018,Curitiba,2500,
3810,HL8851,Notebook,1,Raphael,Guedes,12/10/2018,Curitiba,3500,
3814,HL9962,Android,5,Rafaela,Feio,12/8/2018,Curitiba,3400,
3826,HL1148,Câmera,1,Rogério,Gentile,5/2/2018,Curitiba,2100,
3829,HL4379,Televisão,4,Desirée,Heimlich,11/8/2018,Curitiba,2500,
3848,HL7348,SmartWatch,4,Luana,Santos,7/12/2018,Curitiba,1400,
3865,HL4379,Televisão,4,Lucas,Baptista,3/10/2018,Curitiba,2500,
3877,HL7348,SmartWatch,5,Eduardo,Soares,7/11/2018,Curitiba,1400,
3888,HL1918,iPhone,4,Natali,Rangel,10/30/2018,Curitiba,5300,
3897,HL1918,iPhone,1,Natalia,Andrade,8/13/2018,Curitiba,5300,
3904,HL4379,Televisão,4,Jonatas,Essaber,8/19/2018,Curitiba,2500,
3938,HL9962,Android,2,Gabrielle,Wanderley,7/27/2018,Curitiba,3400,
3944,HL4379,Televisão,1,Gustavo,Junior,9/1/2018,Curitiba,2500,
3956,HL8851,Notebook,5,Mayara,Soares,10/31/2018,Curitiba,3500,
3963,HL7348,SmartWatch,1,Camilla,Cardeman,12/1/2018,Curitiba,1400,
3964,HL2714,Tablet,2,Norman,Jimbo,8/25/2018,Curitiba,1600,
3994,HL1918,iPhone,1,Rafael,Guimarães,5/24/2018,Curitiba,5300,
3998,HL7348,SmartWatch,5,Isabella,Scalabrin,11/12/2018,Curitiba,1400,
4012,HL8851,Notebook,1,Guilherme,Seixas,6/8/2018,Curitiba,3500,
4064,HL1918,iPhone,1,Carolina,Motta,10/16/2018,Curitiba,5300,
4065,HL9962,Android,4,Rubens,Valente,6/28/2018,Curitiba,3400,
4068,HL4379,Televisão,5,Philipe,Morete,12/3/2018,Curitiba,2500,
4092,HL4379,Televisão,3,Rafael,Rocha,12/17/2018,Curitiba,2500,
4095,HL1918,iPhone,4,Myllena,Carneiro,1/27/2018,Curitiba,5300,
4116,HL2714,Tablet,2,Luiz,Limp,5/7/2018,Curitiba,1600,
4141,HL4379,Televisão,4,Matheus,Santos,5/30/2018,Curitiba,2500,
4144,HL2714,Tablet,3,Ana,Felippe,10/24/2018,Curitiba,1600,
4176,HL1918,iPhone,5,Caroline,Aquino,6/30/2018,Curitiba,5300,
4199,HL4379,Televisão,3,Lais,Candido,8/10/2018,Curitiba,2500,
4203,HL2714,Tablet,1,Eduardo,Soares,6/14/2018,Curitiba,1600,
4210,HL1148,Câmera,3,Júlio,Fraga,5/4/2018,Curitiba,2100,
4221,HL1918,iPhone,1,Amanda,Amaral,4/12/2018,Curitiba,5300,
4222,HL1918,iPhone,1,Stela,Mendonça,8/23/2018,Curitiba,5300,
